Country Name,Year,Water,Life
Europe & Central Asia (IDA & IBRD countries),1971,,66.4991941924868
Togo,1971,,46.587
Thailand,1971,,58.524
Tajikistan,1971,,57.23
Turkmenistan,1971,,58.038
Latin America & the Caribbean (IDA & IBRD countries),1971,,59.4624714374455
Timor-Leste,1971,,37.722
Middle East & North Africa (IDA & IBRD countries),1971,,51.2975120766879
Tonga,1971,,63.661
South Asia (IDA & IBRD),1971,,46.712437362565
Sub-Saharan Africa (IDA & IBRD countries),1971,,44.8708039688415
Trinidad and Tobago,1971,,65.283
Tunisia,1971,,54.835
Turkiye,1971,,57.409
Tuvalu,1971,,55.708
Tanzania,1971,,46.917
Uganda,1971,,46.93
Ukraine,1971,,69.037756097561
Upper middle income,1971,,58.9219646939745
Uruguay,1971,,68.969
United States,1971,,71.1073170731707
Uzbekistan,1971,,61.325
St. Vincent and the Grenadines,1971,,68.733
"Venezuela, RB",1971,,64.933
British Virgin Islands,1971,,67.09
Virgin Islands (U.S.),1971,,66.1832195121951
Viet Nam,1971,,56.749
Vanuatu,1971,,55.766
World,1971,,57.9672481384126
Samoa,1971,,60.704
Kosovo,1971,,64.874
"Yemen, Rep.",1971,,41.542
South Africa,1971,,55.955
Zambia,1971,,52.023
Zimbabwe,1971,,57.196
Aruba,1972,,68.577
Africa Eastern and Southern,1972,,46.8973892484582
Afghanistan,1972,,38.444
Africa Western and Central,1972,,42.2497926046538
Angola,1972,,40.905
Albania,1972,,66.422
Andorra,1972,,
Arab World,1972,,51.8644579883301
United Arab Emirates,1972,,62.304
Argentina,1972,,65.923
Armenia,1972,,64.535
American Samoa,1972,,
Antigua and Barbuda,1972,,71.016
Australia,1972,,71.4575609756098
Austria,1972,,70.4634146341463
Azerbaijan,1972,,59.803
Burundi,1972,,25.613
Belgium,1972,,71.4051219512195
Benin,1972,,43.158
Burkina Faso,1972,,40.053
Bangladesh,1972,,49.591
Bulgaria,1972,,70.899512195122
Bahrain,1972,,66.373
"Bahamas, The",1972,,66.413
Bosnia and Herzegovina,1972,,67.672
Belarus,1972,,70.8493170731708
Belize,1972,,64.453
Bermuda,1972,,69.961
Bolivia,1972,,47.497
Brazil,1972,,58.032
Barbados,1972,,68.929
Brunei Darussalam,1972,,65.35
Bhutan,1972,,41.586
Botswana,1972,,56.3
Central African Republic,1972,,46.294
Canada,1972,,72.9339024390244
Central Europe and the Baltics,1972,,69.9606341578404
Switzerland,1972,,73.6443902439024
Channel Islands,1972,,71.868
Chile,1972,,62.281
China,1972,,58.418
Cote d'Ivoire,1972,,45.724
Cameroon,1972,,48.9
"Congo, Dem. Rep.",1972,,43.933
"Congo, Rep.",1972,,54.36
Colombia,1972,,62.569
Comoros,1972,,46.305
Cabo Verde,1972,,55.309
Costa Rica,1972,,66.716
Caribbean small states,1972,,65.1980416494763
Cuba,1972,,69.462
Curacao,1972,,68.7903658536585
Cayman Islands,1972,,
Cyprus,1972,,69.811
Czechia,1972,,70.1765853658537
Germany,1972,,70.9067073170732
Djibouti,1972,,48.528
Dominica,1972,,67.11
Denmark,1972,,73.4390243902439
Dominican Republic,1972,,57.417
Algeria,1972,,44.346
East Asia & Pacific (excluding high income),1972,,57.6889051845041
Early-demographic dividend,1972,,52.0023680132824
East Asia & Pacific,1972,,59.4110840872559
Europe & Central Asia (excluding high income),1972,,66.0657442645351
Europe & Central Asia,1972,,69.3306536026165
Ecuador,1972,,58.205
"Egypt, Arab Rep.",1972,,50.765
Euro area,1972,,71.6125415691392
Eritrea,1972,,41.848
Spain,1972,,72.8180487804878
Estonia,1972,,69.5921463414634
Ethiopia,1972,,41.55
European Union,1972,,71.3505399789407
Fragile and conflict affected situations,1972,,49.5058829894493
Finland,1972,,70.7073170731707
Fiji,1972,,61.784
France,1972,,72.1073170731707
Faroe Islands,1972,,
"Micronesia, Fed. Sts.",1972,,61.781
Gabon,1972,,53.605
United Kingdom,1972,,72.1243902439024
Georgia,1972,,65.072
Ghana,1972,,48.026
Gibraltar,1972,,70.827
Guinea,1972,,39.673
"Gambia, The",1972,,40.915
Guinea-Bissau,1972,,38.698
Equatorial Guinea,1972,,43.284
Greece,1972,,72.7826829268293
Grenada,1972,,66.822
Greenland,1972,,
Guatemala,1972,,51.638
Guam,1972,,65.351
Guyana,1972,,60.636
High income,1972,,71.007518855633
"Hong Kong SAR, China",1972,,71.4509756097561
Honduras,1972,,55.607
Heavily indebted poor countries (HIPC),1972,,44.0236965504933
Croatia,1972,,69.4417804878049
Haiti,1972,,47.945
Hungary,1972,,69.6646341463415
IBRD only,1972,,56.9740964568749
IDA & IBRD total,1972,,55.3530766599261
IDA total,1972,,47.8688687921497
IDA blend,1972,,50.5216942448939
Indonesia,1972,,54.242
IDA only,1972,,46.69392040985
Isle of Man,1972,,65.371
India,1972,,49.025
Not classified,1972,,
Ireland,1972,,71.021756097561
"Iran, Islamic Rep.",1972,,51.659
Iraq,1972,,61.388
Iceland,1972,,74.4558536585366
Israel,1972,,71.0780487804878
Italy,1972,,72.0753658536586
Jamaica,1972,,67.102
Jordan,1972,,62.349
Japan,1972,,73.1536585365854
Kazakhstan,1972,,60.9949512195122
Kenya,1972,,55.012
Kyrgyz Republic,1972,,58.614756097561
Cambodia,1972,,40.224
Kiribati,1972,,55.476
St. Kitts and Nevis,1972,,60.187
"Korea, Rep.",1972,,63.009756097561
Kuwait,1972,,67.421
Latin America & Caribbean (excluding high income),1972,,59.6548310471517
Lao PDR,1972,,44.249
Lebanon,1972,,66.907
Liberia,1972,,41.482
Libya,1972,,57.49
St. Lucia,1972,,64.648
Latin America & Caribbean,1972,,60.2516002153107
Least developed countries: UN classification,1972,,45.0468288046511
Low income,1972,,44.5280397194598
Liechtenstein,1972,,
Sri Lanka,1972,,65.828
Lower middle income,1972,,50.8151053367423
Low & middle income,1972,,55.0565887535696
Lesotho,1972,,51.722
Late-demographic dividend,1972,,60.0911256240011
Lithuania,1972,,71.0246341463415
Luxembourg,1972,,70.3215853658537
Latvia,1972,,69.8787804878049
"Macao SAR, China",1972,,70.044
St. Martin (French part),1972,,71.631
Morocco,1972,,49.719
Monaco,1972,,
Moldova,1972,,63.949
Madagascar,1972,,48.337
Maldives,1972,,47.112
Middle East & North Africa,1972,,52.6073496113947
Mexico,1972,,61.614
Marshall Islands,1972,,59.352
Middle income,1972,,55.757097480276
North Macedonia,1972,,65.5491463414634
Mali,1972,,33.86
Malta,1972,,70.7243902439024
Myanmar,1972,,51.498
Middle East & North Africa (excluding high income),1972,,51.8633094797315
Montenegro,1972,,70.3741951219512
Mongolia,1972,,54.016
Northern Mariana Islands,1972,,
Mozambique,1972,,41.59
Mauritania,1972,,51.656
Mauritius,1972,,60.7334634146342
Malawi,1972,,37.904
Malaysia,1972,,64.083
North America,1972,,71.3259538934659
Namibia,1972,,54.781
New Caledonia,1972,,63.9268292682927
Niger,1972,,35.632
Nigeria,1972,,41.273
Nicaragua,1972,,48.626
Netherlands,1972,,73.7270731707317
Norway,1972,,74.3446341463415
Nepal,1972,,43.689
Nauru,1972,,60.449
New Zealand,1972,,71.8292682926829
OECD members,1972,,70.0144192788676
Oman,1972,,49.571
Other small states,1972,,56.1763804591105
Pakistan,1972,,55.239
Panama,1972,,66.457
Peru,1972,,56.737
Philippines,1972,,61.831
Palau,1972,,
Papua New Guinea,1972,,53.215
Poland,1972,,70.6658536585366
Pre-demographic dividend,1972,,44.1169464473273
Puerto Rico,1972,,71.302
"Korea, Dem. People's Rep.",1972,,61.807
Portugal,1972,,68.3243902439024
Paraguay,1972,,62.935
West Bank and Gaza,1972,,
Pacific island small states,1972,,60.4618039672896
Post-demographic dividend,1972,,71.2544443452302
French Polynesia,1972,,62.936
Qatar,1972,,67.612
Romania,1972,,68.470243902439
Russian Federation,1972,,68.3085365853659
Rwanda,1972,,46.498
South Asia,1972,,49.627061757563
Saudi Arabia,1972,,54.792
Sudan,1972,,49.925
Senegal,1972,,41.753
Singapore,1972,,69.3467804878049
Solomon Islands,1972,,57.797
Sierra Leone,1972,,39.767
El Salvador,1972,,53.019
San Marino,1972,,
Somalia,1972,,45.94
Serbia,1972,,67.1144390243903
Sub-Saharan Africa (excluding high income),1972,,44.9873436571651
South Sudan,1972,,31.907
Sub-Saharan Africa,1972,,44.9873436571651
Small states,1972,,59.0709139747116
Sao Tome and Principe,1972,,57.349
Suriname,1972,,60.507
Slovak Republic,1972,,70.2982195121951
Slovenia,1972,,69.0585365853659
Sweden,1972,,74.7180487804878
Eswatini,1972,,51.821
Sint Maarten (Dutch part),1972,,71.736
Seychelles,1972,,
Syrian Arab Republic,1972,,61.9
Turks and Caicos Islands,1972,,57.391
Chad,1972,,41.399
East Asia & Pacific (IDA & IBRD countries),1972,,57.6329127799725
Europe & Central Asia (IDA & IBRD countries),1972,,66.6705407102495
Togo,1972,,47.089
Thailand,1972,,59.051
Tajikistan,1972,,57.637
Turkmenistan,1972,,58.425
Latin America & the Caribbean (IDA & IBRD countries),1972,,59.8294303101962
Timor-Leste,1972,,38.318
Middle East & North Africa (IDA & IBRD countries),1972,,51.8633094797314
Tonga,1972,,63.983
South Asia (IDA & IBRD),1972,,49.627061757563
Sub-Saharan Africa (IDA & IBRD countries),1972,,44.9873436571651
Trinidad and Tobago,1972,,64.947
Tunisia,1972,,56.107
Turkiye,1972,,58.069
Tuvalu,1972,,54.364
Tanzania,1972,,47.324
Uganda,1972,,46.967
Ukraine,1972,,68.9172926829269
Upper middle income,1972,,59.5531490779995
Uruguay,1972,,68.933
United States,1972,,71.1560975609756
Uzbekistan,1972,,61.627
St. Vincent and the Grenadines,1972,,68.499
"Venezuela, RB",1972,,65.42
British Virgin Islands,1972,,67.143
Virgin Islands (U.S.),1972,,66.3898780487805
Viet Nam,1972,,53.103
Vanuatu,1972,,56.271
World,1972,,58.7929188132585
Samoa,1972,,61.23
Kosovo,1972,,65.193
"Yemen, Rep.",1972,,42.46
South Africa,1972,,56.272
Zambia,1972,,52.629
Zimbabwe,1972,,57.401
Aruba,1973,,69.092
Africa Eastern and Southern,1973,,47.6923174333565
Afghanistan,1973,,39.003
Africa Western and Central,1973,,42.855047105512
Angola,1973,,41.27
Albania,1973,,67.14
Andorra,1973,,
Arab World,1973,,52.5396833939872
United Arab Emirates,1973,,63.351
Argentina,1973,,66.323
Armenia,1973,,64.611
American Samoa,1973,,
Antigua and Barbuda,1973,,71.349
Australia,1973,,71.8468292682927
Austria,1973,,71.0146341463415
Azerbaijan,1973,,60.045
Burundi,1973,,37.275
Belgium,1973,,71.6353658536586
Benin,1973,,43.596
Burkina Faso,1973,,40.548
Bangladesh,1973,,49.828
Bulgaria,1973,,71.3421951219512
Bahrain,1973,,67.183
"Bahamas, The",1973,,66.488
Bosnia and Herzegovina,1973,,68.216
Belarus,1973,,71.0006585365854
Belize,1973,,64.622
Bermuda,1973,,71.888
Bolivia,1973,,47.975
Brazil,1973,,58.472
Barbados,1973,,69.167
Brunei Darussalam,1973,,65.963
Bhutan,1973,,42.451
Botswana,1973,,56.861
Central African Republic,1973,,46.854
Canada,1973,,73.1626829268293
Central Europe and the Baltics,1973,,70.1002774522687
Switzerland,1973,,73.9409756097561
Channel Islands,1973,,72.148
Chile,1973,,63.905
China,1973,,59.389
Cote d'Ivoire,1973,,46.556
Cameroon,1973,,49.324
"Congo, Dem. Rep.",1973,,44.096
"Congo, Rep.",1973,,54.7
Colombia,1973,,63.06
Comoros,1973,,46.881
Cabo Verde,1973,,56.008
Costa Rica,1973,,67.953
Caribbean small states,1973,,65.5670311623625
Cuba,1973,,70.02
Curacao,1973,,69.1921951219512
Cayman Islands,1973,,
Cyprus,1973,,70.163
Czechia,1973,,70.0226829268293
Germany,1973,,71.1128048780488
Djibouti,1973,,49.119
Dominica,1973,,68.049
Denmark,1973,,73.6821951219512
Dominican Republic,1973,,58.042
Algeria,1973,,45.079
East Asia & Pacific (excluding high income),1973,,58.644670504466
Early-demographic dividend,1973,,52.4636112501074
East Asia & Pacific,1973,,60.2574897155446
Europe & Central Asia (excluding high income),1973,,66.187444716444
Europe & Central Asia,1973,,69.4480881469614
Ecuador,1973,,58.837
"Egypt, Arab Rep.",1973,,50.852
Euro area,1973,,71.7219911053934
Eritrea,1973,,42.252
Spain,1973,,72.6107317073171
Estonia,1973,,69.7994634146342
Ethiopia,1973,,41.635
European Union,1973,,71.4688037660151
Fragile and conflict affected situations,1973,,50.102001562848
Finland,1973,,71.2236585365854
Fiji,1973,,61.022
France,1973,,72.3560975609756
Faroe Islands,1973,,74.4975609756098
"Micronesia, Fed. Sts.",1973,,62.139
Gabon,1973,,54.057
United Kingdom,1973,,72.3243902439024
Georgia,1973,,65.421
Ghana,1973,,48.398
Gibraltar,1973,,71.375
Guinea,1973,,39.891
"Gambia, The",1973,,41.394
Guinea-Bissau,1973,,39.034
Equatorial Guinea,1973,,43.477
Greece,1973,,72.9819756097561
Grenada,1973,,67.217
Greenland,1973,,
Guatemala,1973,,53.003
Guam,1973,,65.752
Guyana,1973,,60.683
High income,1973,,71.1919803491304
"Hong Kong SAR, China",1973,,72.090243902439
Honduras,1973,,54.415
Heavily indebted poor countries (HIPC),1973,,44.7605228289458
Croatia,1973,,69.848487804878
Haiti,1973,,48.208
Hungary,1973,,69.5180487804878
IBRD only,1973,,57.6389370776751
IDA & IBRD total,1973,,55.987905487165
IDA total,1973,,48.3988596136813
IDA blend,1973,,50.9782532049083
Indonesia,1973,,54.85
IDA only,1973,,47.2544809598143
Isle of Man,1973,,66.555
India,1973,,49.539
Not classified,1973,,
Ireland,1973,,71.2399756097561
"Iran, Islamic Rep.",1973,,52.946
Iraq,1973,,62.03
Iceland,1973,,74.4509756097561
Israel,1973,,71.6934146341464
Italy,1973,,72.0263414634146
Jamaica,1973,,67.551
Jordan,1973,,62.908
Japan,1973,,73.2951219512195
Kazakhstan,1973,,61.2773902439024
Kenya,1973,,55.677
Kyrgyz Republic,1973,,58.9906829268293
Cambodia,1973,,40.024
Kiribati,1973,,55.971
St. Kitts and Nevis,1973,,60.275
"Korea, Rep.",1973,,63.4073170731707
Kuwait,1973,,67.578
Latin America & Caribbean (excluding high income),1973,,60.1717167758422
Lao PDR,1973,,44.477
Lebanon,1973,,67.229
Liberia,1973,,41.91
Libya,1973,,58.287
St. Lucia,1973,,64.831
Latin America & Caribbean,1973,,60.7976876363746
Least developed countries: UN classification,1973,,45.6292498842357
Low income,1973,,45.2732547762422
Liechtenstein,1973,,
Sri Lanka,1973,,65.939
Lower middle income,1973,,51.3780384988342
Low & middle income,1973,,55.7004229212362
Lesotho,1973,,52.12
Late-demographic dividend,1973,,60.9020858225018
Lithuania,1973,,71.3321951219512
Luxembourg,1973,,70.2403658536585
Latvia,1973,,69.8134146341464
"Macao SAR, China",1973,,70.568
St. Martin (French part),1973,,71.82
Morocco,1973,,50.171
Monaco,1973,,
Moldova,1973,,64.163
Madagascar,1973,,48.825
Maldives,1973,,48.214
Middle East & North Africa,1973,,53.2215133099682
Mexico,1973,,62.055
Marshall Islands,1973,,59.747
Middle income,1973,,56.3963357839524
North Macedonia,1973,,65.9361219512195
Mali,1973,,34.565
Malta,1973,,70.4687073170732
Myanmar,1973,,51.87
Middle East & North Africa (excluding high income),1973,,52.4340550171065
Montenegro,1973,,70.5930731707317
Mongolia,1973,,54.631
Northern Mariana Islands,1973,,
Mozambique,1973,,41.707
Mauritania,1973,,51.898
Mauritius,1973,,61.0567073170732
Malawi,1973,,38.544
Malaysia,1973,,64.62
North America,1973,,71.5295295837229
Namibia,1973,,55.374
New Caledonia,1973,,64.3756097560976
Niger,1973,,35.704
Nigeria,1973,,42.011
Nicaragua,1973,,55.725
Netherlands,1973,,74.1439024390244
Norway,1973,,74.4421951219512
Nepal,1973,,44.044
Nauru,1973,,60.529
New Zealand,1973,,71.6682926829268
OECD members,1973,,70.2008444618219
Oman,1973,,50.859
Other small states,1973,,56.5802124744315
Pakistan,1973,,55.486
Panama,1973,,67.087
Peru,1973,,57.085
Philippines,1973,,61.641
Palau,1973,,
Papua New Guinea,1973,,53.869
Poland,1973,,70.6634146341463
Pre-demographic dividend,1973,,44.9851314601226
Puerto Rico,1973,,71.581
"Korea, Dem. People's Rep.",1973,,62.386
Portugal,1973,,67.5243902439024
Paraguay,1973,,63.066
West Bank and Gaza,1973,,
Pacific island small states,1973,,60.4294966553435
Post-demographic dividend,1973,,71.4248461059006
French Polynesia,1973,,63.206
Qatar,1973,,68.049
Romania,1973,,69.0056097560976
Russian Federation,1973,,68.2946341463415
Rwanda,1973,,45.905
South Asia,1973,,50.0858187594018
Saudi Arabia,1973,,55.932
Sudan,1973,,53.069
Senegal,1973,,42.557
Singapore,1973,,69.7398048780488
Solomon Islands,1973,,58.594
Sierra Leone,1973,,40.217
El Salvador,1973,,54.048
San Marino,1973,,
Somalia,1973,,46.131
Serbia,1973,,67.5273902439024
Sub-Saharan Africa (excluding high income),1973,,45.7087953569855
South Sudan,1973,,36.479
Sub-Saharan Africa,1973,,45.7087953569855
Small states,1973,,59.4153018023551
Sao Tome and Principe,1973,,57.941
Suriname,1973,,60.697
Slovak Republic,1973,,70.0213902439024
Slovenia,1973,,69.4048780487805
Sweden,1973,,74.8673170731707
Eswatini,1973,,52.468
Sint Maarten (Dutch part),1973,,72.096
Seychelles,1973,,
Syrian Arab Republic,1973,,60.691
Turks and Caicos Islands,1973,,60.172
Chad,1973,,41.78
East Asia & Pacific (IDA & IBRD countries),1973,,58.593833293954
Europe & Central Asia (IDA & IBRD countries),1973,,66.8070724321099
Togo,1973,,47.597
Thailand,1973,,59.836
Tajikistan,1973,,57.94
Turkmenistan,1973,,58.832
Latin America & the Caribbean (IDA & IBRD countries),1973,,60.3818664030384
Timor-Leste,1973,,38.994
Middle East & North Africa (IDA & IBRD countries),1973,,52.4340550171065
Tonga,1973,,64.242
South Asia (IDA & IBRD),1973,,50.0858187594018
Sub-Saharan Africa (IDA & IBRD countries),1973,,45.7087953569855
Trinidad and Tobago,1973,,65.561
Tunisia,1973,,57.2
Turkiye,1973,,58.521
Tuvalu,1973,,57.197
Tanzania,1973,,47.978
Uganda,1973,,46.84
Ukraine,1973,,69.0430975609756
Upper middle income,1973,,60.2571817400798
Uruguay,1973,,69.096
United States,1973,,71.3560975609756
Uzbekistan,1973,,61.676
St. Vincent and the Grenadines,1973,,68.583
"Venezuela, RB",1973,,65.936
British Virgin Islands,1973,,67.809
Virgin Islands (U.S.),1973,,67.0704878048781
Viet Nam,1973,,56.786
Vanuatu,1973,,56.95
World,1973,,59.2946300926
Samoa,1973,,61.747
Kosovo,1973,,65.522
"Yemen, Rep.",1973,,43.348
South Africa,1973,,56.722
Zambia,1973,,53.3
Zimbabwe,1973,,57.367
Aruba,1974,,69.503
Africa Eastern and Southern,1974,,47.5980637543936
Afghanistan,1974,,39.55
Africa Western and Central,1974,,43.4976836506848
Angola,1974,,41.652
Albania,1974,,67.769
Andorra,1974,,
Arab World,1974,,53.1944445309797
United Arab Emirates,1974,,64.338
Argentina,1974,,66.563
Armenia,1974,,64.825
American Samoa,1974,,
Antigua and Barbuda,1974,,71.747
Australia,1974,,72.2360975609756
Austria,1974,,71.0121951219512
Azerbaijan,1974,,60.228
Burundi,1974,,43.012
Belgium,1974,,71.9858536585366
Benin,1974,,44.085
Burkina Faso,1974,,41.354
Bangladesh,1974,,49.16
Bulgaria,1974,,71.2080487804878
Bahrain,1974,,67.864
"Bahamas, The",1974,,67.001
Bosnia and Herzegovina,1974,,68.862
Belarus,1974,,70.8546829268293
Belize,1974,,65.03
Bermuda,1974,,72.394
Bolivia,1974,,48.446
Brazil,1974,,58.881
Barbados,1974,,69.519
Brunei Darussalam,1974,,66.528
Bhutan,1974,,43.265
Botswana,1974,,57.424
Central African Republic,1974,,47.402
Canada,1974,,73.2375609756098
Central Europe and the Baltics,1974,,70.3520863206519
Switzerland,1974,,74.2870731707317
Channel Islands,1974,,72.237
Chile,1974,,64.901
China,1974,,60.168
Cote d'Ivoire,1974,,47.506
Cameroon,1974,,49.571
"Congo, Dem. Rep.",1974,,44.41
"Congo, Rep.",1974,,55.059
Colombia,1974,,63.64
Comoros,1974,,47.474
Cabo Verde,1974,,56.837
Costa Rica,1974,,68.454
Caribbean small states,1974,,66.0673509532834
Cuba,1974,,70.57
Curacao,1974,,69.5290243902439
Cayman Islands,1974,,
Cyprus,1974,,55.23
Czechia,1974,,70.0865853658537
Germany,1974,,71.4189268292683
Djibouti,1974,,49.524
Dominica,1974,,68.785
Denmark,1974,,73.8082926829268
Dominican Republic,1974,,58.65
Algeria,1974,,46.034
East Asia & Pacific (excluding high income),1974,,59.2895569031915
Early-demographic dividend,1974,,52.9234517769777
East Asia & Pacific,1974,,60.8586008829328
Europe & Central Asia (excluding high income),1974,,66.2889025176378
Europe & Central Asia,1974,,69.6638562467671
Ecuador,1974,,59.526
"Egypt, Arab Rep.",1974,,51.838
Euro area,1974,,72.0555140382401
Eritrea,1974,,42.243
Spain,1974,,72.969756097561
Estonia,1974,,70.0786097560976
Ethiopia,1974,,39.453
European Union,1974,,71.7799029605556
Fragile and conflict affected situations,1974,,50.235853361657
Finland,1974,,71.1348780487805
Fiji,1974,,61.686
France,1974,,72.6048780487805
Faroe Islands,1974,,
"Micronesia, Fed. Sts.",1974,,62.499
Gabon,1974,,54.567
United Kingdom,1974,,72.5243902439024
Georgia,1974,,65.591
Ghana,1974,,48.777
Gibraltar,1974,,70.638
Guinea,1974,,40.137
"Gambia, The",1974,,41.954
Guinea-Bissau,1974,,41.757
Equatorial Guinea,1974,,40.186
Greece,1974,,73.4155853658537
Grenada,1974,,67.583
Greenland,1974,,
Guatemala,1974,,54.039
Guam,1974,,66.01
Guyana,1974,,60.76
High income,1974,,71.5800023805205
"Hong Kong SAR, China",1974,,72.5978048780488
Honduras,1974,,52.313
Heavily indebted poor countries (HIPC),1974,,44.799448721761
Croatia,1974,,70.1436585365854
Haiti,1974,,48.419
Hungary,1974,,69.2480487804878
IBRD only,1974,,58.1972000213272
IDA & IBRD total,1974,,56.4577302706899
IDA total,1974,,48.5065174004051
IDA blend,1974,,51.307344219929
Indonesia,1974,,55.429
IDA only,1974,,47.2611641324998
Isle of Man,1974,,65.989
India,1974,,50.244
Not classified,1974,,
Ireland,1974,,71.1755609756098
"Iran, Islamic Rep.",1974,,53.854
Iraq,1974,,60.898
Iceland,1974,,74.5117073170732
Israel,1974,,71.6617073170732
Italy,1974,,72.7343902439025
Jamaica,1974,,67.838
Jordan,1974,,63.434
Japan,1974,,73.6721951219512
Kazakhstan,1974,,61.5249756097561
Kenya,1974,,55.634
Kyrgyz Republic,1974,,59.3270487804878
Cambodia,1974,,39.803
Kiribati,1974,,56.266
St. Kitts and Nevis,1974,,61.722
"Korea, Rep.",1974,,63.8048780487805
Kuwait,1974,,67.93
Latin America & Caribbean (excluding high income),1974,,60.5678783331693
Lao PDR,1974,,45.532
Lebanon,1974,,67.294
Liberia,1974,,42.383
Libya,1974,,59.588
St. Lucia,1974,,65.564
Latin America & Caribbean,1974,,61.2172785174568
Least developed countries: UN classification,1974,,45.5668846352835
Low income,1974,,45.3643685143574
Liechtenstein,1974,,
Sri Lanka,1974,,65.999
Lower middle income,1974,,51.7923948300883
Low & middle income,1974,,56.1721990727474
Lesotho,1974,,52.372
Late-demographic dividend,1974,,61.4527821537965
Lithuania,1974,,71.2441463414634
Luxembourg,1974,,70.1571707317073
Latvia,1974,,69.7409756097561
"Macao SAR, China",1974,,70.995
St. Martin (French part),1974,,71.961
Morocco,1974,,50.673
Monaco,1974,,
Moldova,1974,,64.211
Madagascar,1974,,49.218
Maldives,1974,,49.359
Middle East & North Africa,1974,,54.0367093659604
Mexico,1974,,62.459
Marshall Islands,1974,,60.081
Middle income,1974,,56.8967180326869
North Macedonia,1974,,66.592
Mali,1974,,35.426
Malta,1974,,71.5136341463415
Myanmar,1974,,52.246
Middle East & North Africa (excluding high income),1974,,53.2437565355351
Montenegro,1974,,71.220756097561
Mongolia,1974,,55.215
Northern Mariana Islands,1974,,
Mozambique,1974,,42.065
Mauritania,1974,,52.184
Mauritius,1974,,61.643756097561
Malawi,1974,,39.271
Malaysia,1974,,65.209
North America,1974,,72.0796677454948
Namibia,1974,,55.893
New Caledonia,1974,,64.8243902439024
Niger,1974,,36.003
Nigeria,1974,,42.791
Nicaragua,1974,,55.85
Netherlands,1974,,74.5368292682927
Norway,1974,,74.7536585365854
Nepal,1974,,44.464
Nauru,1974,,60.864
New Zealand,1974,,71.9243902439024
OECD members,1974,,70.5922676888031
Oman,1974,,52.098
Other small states,1974,,56.0911189092784
Pakistan,1974,,55.472
Panama,1974,,67.653
Peru,1974,,57.483
Philippines,1974,,61.68
Palau,1974,,
Papua New Guinea,1974,,54.48
Poland,1974,,71.1170731707317
Pre-demographic dividend,1974,,45.4191975816241
Puerto Rico,1974,,71.634
"Korea, Dem. People's Rep.",1974,,62.962
Portugal,1974,,68.019512195122
Paraguay,1974,,63.233
West Bank and Gaza,1974,,
Pacific island small states,1974,,61.0121676544131
Post-demographic dividend,1974,,71.7869893482601
French Polynesia,1974,,63.501
Qatar,1974,,68.552
Romania,1974,,69.499756097561
Russian Federation,1974,,68.320243902439
Rwanda,1974,,45.304
South Asia,1974,,50.5864951195658
Saudi Arabia,1974,,57.017
Sudan,1974,,53.23
Senegal,1974,,43.211
Singapore,1974,,70.2013414634146
Solomon Islands,1974,,59.356
Sierra Leone,1974,,40.691
El Salvador,1974,,54.668
San Marino,1974,,
Somalia,1974,,43.818
Serbia,1974,,68.0056829268293
Sub-Saharan Africa (excluding high income),1974,,45.9204616638043
South Sudan,1974,,36.514
Sub-Saharan Africa,1974,,45.9204616638043
Small states,1974,,59.2590949876324
Sao Tome and Principe,1974,,58.042
Suriname,1974,,60.841
Slovak Republic,1974,,70.1781707317073
Slovenia,1974,,70.1609756097561
Sweden,1974,,74.9804878048781
Eswatini,1974,,53.086
Sint Maarten (Dutch part),1974,,72.309
Seychelles,1974,,
Syrian Arab Republic,1974,,63.119
Turks and Caicos Islands,1974,,64.501
Chad,1974,,41.785
East Asia & Pacific (IDA & IBRD countries),1974,,59.2397800445583
Europe & Central Asia (IDA & IBRD countries),1974,,66.9651265248677
Togo,1974,,48.099
Thailand,1974,,60.552
Tajikistan,1974,,58.449
Turkmenistan,1974,,59.256
Latin America & the Caribbean (IDA & IBRD countries),1974,,60.8049469322613
Timor-Leste,1974,,36.877
Middle East & North Africa (IDA & IBRD countries),1974,,53.2437565355351
Tonga,1974,,64.595
South Asia (IDA & IBRD),1974,,50.5864951195658
Sub-Saharan Africa (IDA & IBRD countries),1974,,45.9204616638043
Trinidad and Tobago,1974,,66.848
Tunisia,1974,,58.282
Turkiye,1974,,59.051
Tuvalu,1974,,57.946
Tanzania,1974,,48.306
Uganda,1974,,46.612
Ukraine,1974,,68.9340243902439
Upper middle income,1974,,60.8352197095178
Uruguay,1974,,69.193
United States,1974,,71.9560975609756
Uzbekistan,1974,,62.006
St. Vincent and the Grenadines,1974,,69.079
"Venezuela, RB",1974,,66.526
British Virgin Islands,1974,,68.025
Virgin Islands (U.S.),1974,,67.2836829268293
Viet Nam,1974,,55.83
Vanuatu,1974,,57.515
World,1974,,59.7136177169889
Samoa,1974,,62.25
Kosovo,1974,,65.83
"Yemen, Rep.",1974,,44.325
South Africa,1974,,57.117
Zambia,1974,,53.87
Zimbabwe,1974,,57.494
Aruba,1975,,69.762
Africa Eastern and Southern,1975,,47.7598869102852
Afghanistan,1975,,40.1
Africa Western and Central,1975,,44.201253848732
Angola,1975,,41.191
Albania,1975,,68.328
Andorra,1975,,
Arab World,1975,,53.7098580176017
United Arab Emirates,1975,,65.08
Argentina,1975,,67.081
Armenia,1975,,64.962
American Samoa,1975,,
Antigua and Barbuda,1975,,71.977
